date,team,opponent,points_for,points_against,is_home,win
2008-12-26,1610612743,1610612755,105.0,101.0,1,1
2008-12-28,1610612743,1610612752,117.0,110.0,0,1
2008-12-29,1610612743,1610612737,91.0,109.0,0,0
2008-12-31,1610612743,1610612761,114.0,107.0,0,1
2009-01-02,1610612743,1610612760,122.0,120.0,0,1
2009-01-03,1610612743,1610612740,105.0,100.0,1,1
2009-01-05,1610612743,1610612754,135.0,115.0,1,1
2009-01-07,1610612743,1610612748,108.0,97.0,1,1
2009-01-09,1610612743,1610612765,90.0,93.0,1,0
2009-01-13,1610612743,1610612742,99.0,97.0,1,1
2009-01-15,1610612743,1610612756,119.0,113.0,1,1
2009-01-17,1610612743,1610612753,88.0,106.0,1,0
2009-01-19,1610612743,1610612745,113.0,115.0,0,0
2009-01-20,1610612743,1610612758,118.0,99.0,1,1
2009-01-25,1610612743,1610612762,117.0,97.0,1,1
2009-01-27,1610612743,1610612763,100.0,85.0,0,1
2009-01-28,1610612743,1610612740,81.0,94.0,0,0
2009-01-30,1610612743,1610612766,110.0,99.0,1,1
2009-02-03,1610612743,1610612759,104.0,96.0,1,1
2009-02-04,1610612743,1610612760,114.0,113.0,0,1
2009-02-06,1610612743,1610612764,124.0,103.0,0,1
2009-02-07,1610612743,1610612751,70.0,114.0,0,0
2009-02-10,1610612743,1610612748,99.0,82.0,0,1
2009-02-11,1610612743,1610612753,82.0,73.0,0,1
2009-02-18,1610612743,1610612755,101.0,89.0,0,1
2009-02-20,1610612743,1610612741,99.0,116.0,0,0
2009-02-22,1610612743,1610612749,117.0,120.0,0,0
2009-02-23,1610612743,1610612738,76.0,114.0,1,0
2009-02-25,1610612743,1610612737,110.0,109.0,1,1
2009-02-27,1610612743,1610612747,90.0,79.0,1,1
2009-03-01,1610612743,1610612754,94.0,100.0,0,0
2009-03-03,1610612743,1610612765,95.0,100.0,0,0
2009-03-05,1610612743,1610612757,106.0,90.0,1,1
2009-03-06,1610612743,1610612762,91.0,97.0,0,0
2009-03-08,1610612743,1610612758,106.0,114.0,0,0
2009-03-09,1610612743,1610612745,95.0,97.0,1,0
2009-03-11,1610612743,1610612760,112.0,99.0,1,1
2009-03-14,1610612743,1610612746,107.0,94.0,1,1
2009-03-16,1610612743,1610612751,121.0,96.0,1,1
2009-03-18,1610612743,1610612763,111.0,109.0,0,1
2009-03-20,1610612743,1610612764,116.0,105.0,1,1
2009-03-23,1610612743,1610612756,115.0,118.0,0,0
2009-03-25,1610612743,1610612740,101.0,88.0,0,1
2009-03-27,1610612743,1610612742,103.0,101.0,0,1
2009-03-28,1610612743,1610612744,129.0,116.0,1,1
2009-03-31,1610612743,1610612752,111.0,104.0,1,1
2009-04-02,1610612743,1610612762,114.0,104.0,1,1
2009-04-04,1610612743,1610612746,120.0,104.0,1,1
2009-04-05,1610612743,1610612750,110.0,87.0,0,1
2009-04-08,1610612743,1610612760,122.0,112.0,1,1
2009-04-09,1610612743,1610612747,102.0,116.0,0,0
2009-04-13,1610612743,1610612758,118.0,98.0,1,1
2009-04-15,1610612743,1610612757,76.0,104.0,0,0
2009-04-19,1610612743,1610612740,113.0,84.0,1,1
2009-04-22,1610612743,1610612740,108.0,93.0,1,1
2009-04-25,1610612743,1610612740,93.0,95.0,0,0
2009-04-27,1610612743,1610612740,121.0,63.0,0,1
2009-04-29,1610612743,1610612740,107.0,86.0,1,1
2009-05-03,1610612743,1610612742,109.0,95.0,1,1
2009-05-05,1610612743,1610612742,117.0,105.0,1,1
2009-05-09,1610612743,1610612742,106.0,105.0,0,1
2009-05-11,1610612743,1610612742,117.0,119.0,0,0
2009-05-13,1610612743,1610612742,124.0,110.0,1,1
2009-05-19,1610612743,1610612747,103.0,105.0,0,0
2009-05-21,1610612743,1610612747,106.0,103.0,0,1
2009-05-23,1610612743,1610612747,97.0,103.0,1,0
2009-05-25,1610612743,1610612747,120.0,101.0,1,1
2009-05-27,1610612743,1610612747,94.0,103.0,0,0
2009-05-29,1610612743,1610612747,92.0,119.0,1,0
2009-10-01,1610612743,1610612762,87.0,103.0,0,0
2009-10-08,1610612743,1610612754,104.0,126.0,0,0
2009-10-11,1610612743,1610612754,128.0,112.0,1,1
2009-10-18,1610612743,1610612757,96.0,98.0,0,0
2009-10-20,1610612743,1610612750,129.0,100.0,1,1
2009-10-22,1610612743,1610612747,89.0,106.0,0,0
2009-10-23,1610612743,1610612747,119.0,105.0,0,1
2009-10-28,1610612743,1610612762,114.0,105.0,1,1
2009-10-29,1610612743,1610612757,97.0,94.0,0,1
2009-11-01,1610612743,1610612763,133.0,123.0,1,1
2009-11-03,1610612743,1610612754,111.0,93.0,0,1
2009-11-04,1610612743,1610612751,122.0,94.0,0,1
2009-11-06,1610612743,1610612748,88.0,96.0,0,0
2009-11-07,1610612743,1610612737,100.0,125.0,0,0
2009-11-10,1610612743,1610612741,90.0,89.0,0,1
2009-11-11,1610612743,1610612749,102.0,108.0,0,0
2009-11-13,1610612743,1610612747,105.0,79.0,1,1
2009-11-17,1610612743,1610612761,130.0,112.0,1,1
2009-11-20,1610612743,1610612746,99.0,106.0,0,0
2009-11-21,1610612743,1610612741,112.0,93.0,1,1
2009-11-24,1610612743,1610612751,101.0,87.0,1,1
2009-11-25,1610612743,1610612750,124.0,111.0,0,1
2009-11-27,1610612743,1610612752,128.0,125.0,1,1
2009-11-29,1610612743,1610612750,100.0,106.0,1,0
2009-12-01,1610612743,1610612744,135.0,107.0,1,1
2009-12-03,1610612743,1610612748,114.0,96.0,1,1
2009-12-05,1610612743,1610612759,106.0,99.0,0,1
2009-12-07,1610612743,1610612755,93.0,83.0,0,1
2009-12-08,1610612743,1610612766,95.0,107.0,0,0
2009-12-10,1610612743,1610612765,99.0,101.0,0,0
2009-12-12,1610612743,1610612756,105.0,99.0,1,1
2009-12-14,1610612743,1610612760,102.0,93.0,1,1
2009-12-16,1610612743,1610612745,111.0,101.0,1,1
2009-12-18,1610612743,1610612740,92.0,98.0,0,0
2009-12-20,1610612743,1610612763,96.0,102.0,0,0
2009-12-23,1610612743,1610612737,124.0,104.0,1,1
2009-12-25,1610612743,1610612757,96.0,107.0,0,0
2009-12-27,1610612743,1610612742,96.0,104.0,1,0
2009-12-28,1610612743,1610612758,101.0,106.0,0,0
2010-01-02,1610612743,1610612762,105.0,95.0,0,1
2010-01-03,1610612743,1610612755,105.0,108.0,1,0
2010-01-05,1610612743,1610612744,123.0,122.0,1,1
2010-01-08,1610612743,1610612739,99.0,97.0,1,1
2010-01-09,1610612743,1610612758,100.0,102.0,0,0
2010-01-11,1610612743,1610612750,105.0,94.0,1,1
2010-01-13,1610612743,1610612753,115.0,97.0,1,1
2010-01-17,1610612743,1610612762,119.0,112.0,1,1
2010-01-20,1610612743,1610612744,123.0,118.0,0,1
2010-01-21,1610612743,1610612746,105.0,85.0,1,1
2010-01-23,1610612743,1610612740,116.0,110.0,1,1
2010-01-25,1610612743,1610612766,104.0,93.0,1,1
2010-01-27,1610612743,1610612745,97.0,92.0,0,1
2010-01-29,1610612743,1610612760,84.0,101.0,0,0
2010-01-31,1610612743,1610612759,103.0,89.0,0,1
2010-02-01,1610612743,1610612758,112.0,109.0,1,1
2010-02-03,1610612743,1610612756,97.0,109.0,1,0
2010-02-05,1610612743,1610612747,126.0,113.0,0,1
2010-02-06,1610612743,1610612762,106.0,116.0,0,0
2010-02-09,1610612743,1610612742,127.0,91.0,1,1
2010-02-11,1610612743,1610612759,92.0,111.0,1,0
2010-02-18,1610612743,1610612739,118.0,116.0,0,1
2010-02-19,1610612743,1610612764,97.0,107.0,0,0
2010-02-21,1610612743,1610612738,114.0,105.0,1,1
2010-02-25,1610612743,1610612744,127.0,112.0,0,1
2010-02-26,1610612743,1610612765,107.0,102.0,1,1
2010-02-28,1610612743,1610612747,89.0,95.0,0,0
2010-03-01,1610612743,1610612756,85.0,101.0,0,0
2010-03-03,1610612743,1610612760,119.0,90.0,1,1
2010-03-05,1610612743,1610612754,122.0,114.0,1,1
2010-03-07,1610612743,1610612757,118.0,106.0,1,1
2010-03-10,1610612743,1610612750,110.0,102.0,0,1
2010-03-12,1610612743,1610612740,102.0,95.0,0,1
2010-03-13,1610612743,1610612763,125.0,108.0,0,1
2010-03-15,1610612743,1610612745,123.0,125.0,0,0
2010-03-16,1610612743,1610612764,97.0,87.0,1,1
2010-03-18,1610612743,1610612740,93.0,80.0,1,1
2010-03-20,1610612743,1610612749,97.0,102.0,1,0
2010-03-23,1610612743,1610612752,104.0,109.0,0,0
2010-03-24,1610612743,1610612738,99.0,113.0,0,0
2010-03-26,1610612743,1610612761,97.0,96.0,0,1
2010-03-28,1610612743,1610612753,97.0,103.0,0,0
2010-03-29,1610612743,1610612742,93.0,109.0,0,0
2010-04-01,1610612743,1610612757,109.0,92.0,1,1
2010-04-03,1610612743,1610612746,98.0,90.0,1,1
2010-04-07,1610612743,1610612760,98.0,94.0,0,1
2010-04-08,1610612743,1610612747,98.0,96.0,1,1
2010-04-10,1610612743,1610612759,85.0,104.0,1,0
2010-04-12,1610612743,1610612763,123.0,101.0,1,1
2010-04-13,1610612743,1610612756,101.0,123.0,0,0
2010-04-17,1610612743,1610612762,126.0,113.0,1,1
2010-04-19,1610612743,1610612762,111.0,114.0,1,0
2010-04-23,1610612743,1610612762,93.0,105.0,0,0
2010-04-25,1610612743,1610612762,106.0,117.0,0,0
2010-04-28,1610612743,1610612762,116.0,102.0,1,1
2010-04-30,1610612743,1610612762,104.0,112.0,0,0
2010-10-08,1610612743,1610612757,109.0,99.0,1,1
2010-10-12,1610612743,1610612750,108.0,122.0,0,0
2010-10-14,1610612743,1610612746,100.0,95.0,0,1
2010-10-16,1610612743,1610612747,95.0,102.0,0,0
2010-10-17,1610612743,1610612746,108.0,104.0,1,1
2010-10-19,1610612743,1610612760,130.0,115.0,1,1
2010-10-21,1610612743,1610612757,83.0,90.0,0,0
2010-10-22,1610612743,1610612756,144.0,106.0,0,1
2010-10-27,1610612743,1610612762,110.0,88.0,1,1
2010-10-29,1610612743,1610612740,95.0,101.0,0,0
2010-10-30,1610612743,1610612745,107.0,94.0,0,1
2010-11-03,1610612743,1610612742,101.0,102.0,1,0
2010-11-05,1610612743,1610612746,111.0,104.0,1,1
2010-11-06,1610612743,1610612742,103.0,92.0,0,1
2010-11-08,1610612743,1610612741,92.0,94.0,0,0
2010-11-09,1610612743,1610612754,113.0,144.0,0,0
2010-11-11,1610612743,1610612747,118.0,112.0,1,1
2010-11-15,1610612743,1610612756,94.0,100.0,0,0
2010-11-16,1610612743,1610612752,120.0,118.0,1,1
2010-11-18,1610612743,1610612757,83.0,86.0,0,0
2010-11-20,1610612743,1610612751,107.0,103.0,1,1
2010-11-22,1610612743,1610612744,106.0,89.0,0,1
2010-11-26,1610612743,1610612741,98.0,97.0,1,1
2010-11-28,1610612743,1610612756,138.0,133.0,1,1
2010-12-01,1610612743,1610612749,105.0,94.0,1,1
2010-12-03,1610612743,1610612746,109.0,104.0,1,1
2010-12-05,1610612743,1610612763,108.0,107.0,1,1
2010-12-07,1610612743,1610612766,98.0,100.0,0,0
2010-12-08,1610612743,1610612738,89.0,105.0,0,0
2010-12-10,1610612743,1610612761,123.0,116.0,0,1
2010-12-12,1610612743,1610612752,125.0,129.0,0,0
2010-12-14,1610612743,1610612753,111.0,94.0,1,1
2010-12-16,1610612743,1610612759,112.0,113.0,1,0
2010-12-18,1610612743,1610612750,115.0,113.0,1,1
2010-12-22,1610612743,1610612759,103.0,109.0,0,0
2010-12-25,1610612743,1610612760,106.0,114.0,0,0
2010-12-26,1610612743,1610612755,89.0,95.0,1,0
2010-12-28,1610612743,1610612757,95.0,77.0,1,1
2010-12-29,1610612743,1610612750,119.0,113.0,0,1
2011-01-01,1610612743,1610612758,104.0,86.0,1,1
2011-01-03,1610612743,1610612745,113.0,106.0,1,1
2011-01-05,1610612743,1610612746,93.0,106.0,0,0
2011-01-06,1610612743,1610612758,102.0,122.0,0,0
2011-01-09,1610612743,1610612740,87.0,96.0,1,0
2011-01-11,1610612743,1610612756,132.0,98.0,1,1
2011-01-13,1610612743,1610612748,130.0,102.0,1,1
2011-01-15,1610612743,1610612739,127.0,99.0,1,1
2011-01-16,1610612743,1610612759,97.0,110.0,0,0
2011-01-19,1610612743,1610612760,112.0,107.0,1,1
2011-01-21,1610612743,1610612747,97.0,107.0,1,0
2011-01-23,1610612743,1610612754,121.0,107.0,1,1
2011-01-25,1610612743,1610612764,120.0,109.0,0,1
2011-01-26,1610612743,1610612765,109.0,100.0,0,1
2011-01-28,1610612743,1610612739,117.0,103.0,0,1
2011-01-30,1610612743,1610612755,99.0,110.0,0,0
2011-01-31,1610612743,1610612751,99.0,115.0,0,0
2011-02-02,1610612743,1610612757,109.0,90.0,1,1
2011-02-04,1610612743,1610612762,106.0,113.0,1,0
2011-02-05,1610612743,1610612750,113.0,100.0,0,1
2011-02-07,1610612743,1610612745,103.0,108.0,1,0
2011-02-09,1610612743,1610612744,114.0,116.0,0,0
2011-02-10,1610612743,1610612742,121.0,120.0,1,1
2011-02-13,1610612743,1610612763,108.0,116.0,0,0
2011-02-14,1610612743,1610612745,102.0,121.0,0,0
2011-02-16,1610612743,1610612749,94.0,87.0,0,1
2011-02-22,1610612743,1610612763,120.0,107.0,1,1
2011-02-24,1610612743,1610612738,89.0,75.0,1,1
2011-02-25,1610612743,1610612757,106.0,107.0,0,0
2011-02-28,1610612743,1610612737,100.0,90.0,1,1
2011-03-02,1610612743,1610612766,120.0,80.0,1,1
2011-03-03,1610612743,1610612762,103.0,101.0,0,1
2011-03-05,1610612743,1610612746,94.0,100.0,0,0
2011-03-10,1610612743,1610612756,116.0,97.0,0,1
2011-03-12,1610612743,1610612765,131.0,101.0,1,1
2011-03-14,1610612743,1610612740,114.0,103.0,0,1
2011-03-16,1610612743,1610612737,102.0,87.0,0,1
2011-03-18,1610612743,1610612753,82.0,85.0,0,0
2011-03-19,1610612743,1610612748,98.0,103.0,0,0
2011-03-21,1610612743,1610612761,123.0,90.0,1,1
2011-03-23,1610612743,1610612759,115.0,112.0,1,1
2011-03-25,1610612743,1610612764,114.0,94.0,1,1
2011-03-30,1610612743,1610612758,104.0,90.0,1,1
2011-04-01,1610612743,1610612758,99.0,90.0,0,1
2011-04-03,1610612743,1610612747,95.0,90.0,0,1
2011-04-05,1610612743,1610612760,94.0,101.0,1,0
2011-04-06,1610612743,1610612742,104.0,96.0,0,1
2011-04-08,1610612743,1610612760,89.0,104.0,0,0
2011-04-09,1610612743,1610612750,130.0,106.0,1,1
2011-04-11,1610612743,1610612744,134.0,111.0,1,1
2011-04-13,1610612743,1610612762,103.0,107.0,0,0
2011-04-17,1610612743,1610612760,103.0,107.0,0,0
2011-04-20,1610612743,1610612760,89.0,106.0,0,0
2011-04-23,1610612743,1610612760,94.0,97.0,1,0
2011-04-25,1610612743,1610612760,104.0,101.0,1,1
2011-04-27,1610612743,1610612760,97.0,100.0,0,0
2011-12-20,1610612743,1610612756,127.0,110.0,1,1
2011-12-22,1610612743,1610612756,110.0,85.0,0,1
2011-12-26,1610612743,1610612742,115.0,93.0,0,1
2011-12-28,1610612743,1610612762,117.0,100.0,1,1
2011-12-29,1610612743,1610612757,102.0,111.0,0,0
2011-12-31,1610612743,1610612747,89.0,92.0,0,0
2012-01-01,1610612743,1610612747,99.0,90.0,1,1
2012-01-02,1610612743,1610612749,91.0,86.0,1,1
2012-01-04,1610612743,1610612758,110.0,83.0,1,1
2012-01-06,1610612743,1610612740,96.0,88.0,0,1
2012-01-07,1610612743,1610612759,117.0,121.0,0,0
2012-01-09,1610612743,1610612740,81.0,94.0,1,0
2012-01-11,1610612743,1610612751,123.0,115.0,1,1
2012-01-13,1610612743,1610612748,117.0,104.0,1,1
2012-01-15,1610612743,1610612762,96.0,106.0,1,0
2012-01-17,1610612743,1610612749,105.0,95.0,0,1
2012-01-18,1610612743,1610612755,108.0,104.0,0,1
2012-01-20,1610612743,1610612764,108.0,104.0,0,1
2012-01-21,1610612743,1610612752,119.0,114.0,0,1
2012-01-25,1610612743,1610612758,122.0,93.0,0,1
2012-01-27,1610612743,1610612761,96.0,81.0,1,1
2012-01-29,1610612743,1610612746,105.0,109.0,1,0
2012-01-31,1610612743,1610612763,97.0,100.0,0,0
2012-02-02,1610612743,1610612746,112.0,91.0,0,1
2012-02-03,1610612743,1610612747,89.0,93.0,1,0
2012-02-04,1610612743,1610612757,97.0,117.0,0,0
2012-02-06,1610612743,1610612745,90.0,99.0,1,0
2012-02-08,1610612743,1610612742,95.0,105.0,1,0
2012-02-09,1610612743,1610612744,101.0,109.0,1,0
2012-02-11,1610612743,1610612754,113.0,109.0,0,1
2012-02-14,1610612743,1610612756,109.0,92.0,1,1
2012-02-15,1610612743,1610612742,84.0,102.0,0,0
2012-02-17,1610612743,1610612763,102.0,103.0,0,0
2012-02-19,1610612743,1610612760,118.0,124.0,0,0
2012-02-20,1610612743,1610612750,103.0,101.0,1,1
2012-02-22,1610612743,1610612746,95.0,103.0,0,0
2012-02-23,1610612743,1610612759,99.0,114.0,1,0
2012-02-29,1610612743,1610612757,104.0,95.0,1,1
2012-03-02,1610612743,1610612745,117.0,105.0,0,1
2012-03-04,1610612743,1610612759,99.0,94.0,0,1
2012-03-05,1610612743,1610612758,119.0,116.0,1,1
2012-03-07,1610612743,1610612739,99.0,100.0,1,0
2012-03-09,1610612743,1610612740,110.0,97.0,1,1
2012-03-11,1610612743,1610612763,91.0,94.0,1,0
2012-03-13,1610612743,1610612737,118.0,117.0,1,1
2012-03-15,1610612743,1610612760,90.0,103.0,1,0
2012-03-17,1610612743,1610612738,98.0,91.0,1,1
2012-03-19,1610612743,1610612742,95.0,112.0,1,0
2012-03-21,1610612743,1610612765,116.0,115.0,1,1
2012-03-23,1610612743,1610612762,102.0,121.0,0,0
2012-03-25,1610612743,1610612750,100.0,117.0,0,0
2012-03-26,1610612743,1610612741,108.0,91.0,0,1
2012-03-28,1610612743,1610612761,96.0,105.0,0,0
2012-03-30,1610612743,1610612766,99.0,88.0,0,1
2012-04-01,1610612743,1610612753,104.0,101.0,0,1
2012-04-04,1610612743,1610612740,92.0,94.0,0,0
2012-04-06,1610612743,1610612756,105.0,99.0,1,1
2012-04-07,1610612743,1610612744,97.0,112.0,0,0
2012-04-09,1610612743,1610612744,123.0,84.0,1,1
2012-04-11,1610612743,1610612750,113.0,107.0,1,1
2012-04-13,1610612743,1610612747,97.0,103.0,0,0
2012-04-15,1610612743,1610612745,101.0,86.0,1,1
2012-04-16,1610612743,1610612745,105.0,102.0,0,1
2012-04-18,1610612743,1610612746,98.0,104.0,1,0
2012-04-21,1610612743,1610612756,118.0,107.0,0,1
2012-04-22,1610612743,1610612753,101.0,74.0,1,1
2012-04-25,1610612743,1610612760,106.0,101.0,0,1
2012-04-26,1610612743,1610612750,131.0,102.0,0,1
2012-04-29,1610612743,1610612747,88.0,103.0,0,0
2012-05-01,1610612743,1610612747,100.0,104.0,0,0
2012-05-04,1610612743,1610612747,99.0,84.0,1,1
2012-05-06,1610612743,1610612747,88.0,92.0,1,0
2012-05-08,1610612743,1610612747,102.0,99.0,0,1
2012-05-10,1610612743,1610612747,113.0,96.0,1,1
2012-05-12,1610612743,1610612747,87.0,96.0,0,0
2012-10-06,1610612743,1610612746,106.0,104.0,0,1
2012-10-12,1610612743,1610612759,97.0,91.0,0,1
2012-10-15,1610612743,1610612744,104.0,98.0,1,1
2012-10-17,1610612743,1610612757,80.0,97.0,0,0
2012-10-21,1610612743,1610612760,101.0,108.0,0,0
2012-10-25,1610612743,1610612746,94.0,106.0,1,0
2012-10-26,1610612743,1610612756,72.0,88.0,0,0
2012-10-31,1610612743,1610612755,75.0,84.0,0,0
2012-11-02,1610612743,1610612753,89.0,102.0,0,0
2012-11-03,1610612743,1610612748,116.0,119.0,0,0
2012-11-06,1610612743,1610612765,109.0,97.0,1,1
2012-11-07,1610612743,1610612745,93.0,87.0,0,1
2012-11-09,1610612743,1610612762,104.0,84.0,1,1
2012-11-10,1610612743,1610612744,107.0,101.0,0,1
2012-11-12,1610612743,1610612756,100.0,110.0,0,0
2012-11-15,1610612743,1610612748,93.0,98.0,1,0
2012-11-17,1610612743,1610612759,100.0,126.0,0,0
2012-11-19,1610612743,1610612763,97.0,92.0,0,1
2012-11-21,1610612743,1610612750,101.0,94.0,0,1
2012-11-23,1610612743,1610612744,102.0,91.0,1,1
2012-11-25,1610612743,1610612740,102.0,84.0,1,1
2012-11-26,1610612743,1610612762,103.0,105.0,0,0
2012-11-29,1610612743,1610612744,105.0,106.0,0,0
2012-11-30,1610612743,1610612747,103.0,122.0,0,0
2012-12-03,1610612743,1610612761,113.0,110.0,1,1
2012-12-05,1610612743,1610612737,104.0,108.0,0,0
2012-12-07,1610612743,1610612754,92.0,89.0,0,1
2012-12-09,1610612743,1610612752,106.0,112.0,0,0
2012-12-11,1610612743,1610612765,101.0,94.0,0,1
2012-12-12,1610612743,1610612750,105.0,108.0,0,0
2012-12-14,1610612743,1610612763,99.0,94.0,1,1
2012-12-16,1610612743,1610612758,122.0,97.0,0,1
2012-12-18,1610612743,1610612759,112.0,106.0,1,1
2012-12-20,1610612743,1610612757,93.0,101.0,0,0
2012-12-22,1610612743,1610612766,110.0,88.0,1,1
2012-12-25,1610612743,1610612746,100.0,112.0,0,0
2012-12-26,1610612743,1610612747,126.0,114.0,1,1
2012-12-28,1610612743,1610612742,106.0,85.0,0,1
2012-12-29,1610612743,1610612763,72.0,81.0,0,0
2013-01-01,1610612743,1610612746,92.0,78.0,1,1
2013-01-03,1610612743,1610612750,97.0,101.0,1,0
2013-01-05,1610612743,1610612762,110.0,91.0,1,1
2013-01-06,1610612743,1610612747,112.0,105.0,0,1
2013-01-09,1610612743,1610612753,108.0,105.0,1,1
2013-01-11,1610612743,1610612739,98.0,91.0,1,1
2013-01-13,1610612743,1610612744,116.0,105.0,1,1
2013-01-15,1610612743,1610612757,115.0,111.0,1,1
2013-01-16,1610612743,1610612760,97.0,117.0,0,0
2013-01-18,1610612743,1610612764,108.0,112.0,1,0
2013-01-20,1610612743,1610612760,121.0,118.0,1,1
2013-01-23,1610612743,1610612745,105.0,95.0,0,1
2013-01-26,1610612743,1610612758,121.0,93.0,1,1
2013-01-28,1610612743,1610612754,102.0,101.0,1,1
2013-01-30,1610612743,1610612745,118.0,110.0,1,1
2013-02-01,1610612743,1610612740,113.0,98.0,1,1
2013-02-05,1610612743,1610612749,112.0,104.0,1,1
2013-02-07,1610612743,1610612741,128.0,96.0,1,1
2013-02-09,1610612743,1610612739,111.0,103.0,0,1
2013-02-10,1610612743,1610612738,114.0,118.0,0,0
2013-02-12,1610612743,1610612761,108.0,109.0,0,0
2013-02-13,1610612743,1610612751,108.0,119.0,0,0
2013-02-19,1610612743,1610612738,97.0,90.0,1,1
2013-02-22,1610612743,1610612764,113.0,119.0,0,0
2013-02-23,1610612743,1610612766,113.0,99.0,0,1
2013-02-25,1610612743,1610612747,119.0,108.0,1,1
2013-02-27,1610612743,1610612757,111.0,109.0,0,1
2013-03-01,1610612743,1610612760,105.0,103.0,1,1
2013-03-04,1610612743,1610612737,104.0,88.0,1,1
2013-03-05,1610612743,1610612758,120.0,113.0,0,1
2013-03-07,1610612743,1610612746,107.0,92.0,1,1
2013-03-09,1610612743,1610612750,111.0,88.0,1,1
2013-03-11,1610612743,1610612756,108.0,93.0,0,1
2013-03-13,1610612743,1610612752,117.0,94.0,1,1
2013-03-15,1610612743,1610612763,87.0,80.0,1,1
2013-03-18,1610612743,1610612741,119.0,118.0,0,1
2013-03-19,1610612743,1610612760,114.0,104.0,0,1
2013-03-21,1610612743,1610612755,101.0,100.0,1,1
2013-03-23,1610612743,1610612758,101.0,95.0,1,1
2013-03-25,1610612743,1610612740,86.0,110.0,0,0
2013-03-27,1610612743,1610612759,99.0,100.0,0,0
2013-03-29,1610612743,1610612751,109.0,87.0,1,1
2013-04-03,1610612743,1610612762,113.0,96.0,0,1
2013-04-04,1610612743,1610612742,95.0,94.0,1,1
2013-04-06,1610612743,1610612745,132.0,114.0,1,1
2013-04-10,1610612743,1610612759,96.0,86.0,1,1
2013-04-12,1610612743,1610612742,105.0,108.0,0,0
2013-04-14,1610612743,1610612757,118.0,109.0,1,1
2013-04-15,1610612743,1610612749,112.0,111.0,0,1
2013-04-17,1610612743,1610612756,118.0,98.0,1,1
2013-04-20,1610612743,1610612744,97.0,95.0,1,1
2013-04-23,1610612743,1610612744,117.0,131.0,1,0
2013-04-26,1610612743,1610612744,108.0,110.0,0,0
2013-04-28,1610612743,1610612744,101.0,115.0,0,0
2013-04-30,1610612743,1610612744,107.0,100.0,1,1
2013-05-02,1610612743,1610612744,88.0,92.0,0,0
2013-10-06,1610612743,1610612747,97.0,88.0,0,1
2013-10-08,1610612743,1610612747,88.0,90.0,0,0
2013-10-14,1610612743,1610612759,98.0,94.0,1,1
2013-10-15,1610612743,1610612760,81.0,109.0,0,0
2013-10-19,1610612743,1610612746,111.0,118.0,0,0
2013-10-23,1610612743,1610612756,79.0,98.0,1,0
2013-10-25,1610612743,1610612741,89.0,94.0,0,0
2013-10-30,1610612743,1610612758,88.0,90.0,0,0
2013-11-01,1610612743,1610612757,98.0,113.0,1,0
2013-11-05,1610612743,1610612759,94.0,102.0,1,0
2013-11-07,1610612743,1610612737,109.0,107.0,1,1
2013-11-08,1610612743,1610612756,103.0,114.0,0,0
2013-11-11,1610612743,1610612762,100.0,81.0,0,1
2013-11-13,1610612743,1610612747,111.0,99.0,1,1
2013-11-15,1610612743,1610612750,117.0,113.0,1,1
2013-11-16,1610612743,1610612745,111.0,122.0,0,0
2013-11-18,1610612743,1610612760,113.0,115.0,0,0
2013-11-21,1610612743,1610612741,97.0,87.0,1,1
2013-11-23,1610612743,1610612742,102.0,100.0,1,1
2013-11-25,1610612743,1610612742,110.0,96.0,0,1
2013-11-27,1610612743,1610612750,117.0,110.0,0,1
2013-11-29,1610612743,1610612752,97.0,95.0,1,1
2013-12-01,1610612743,1610612761,112.0,98.0,0,1
